1.000000000000000000e+00 1.200000000000000030e-05
1.000000000000000000e+00 2.590000000000000071e-04
9.986150000000000304e-01 5.580000000000000107e-04
9.969519999999999493e-01 9.200000000000000278e-04
9.946540000000000381e-01 1.423999999999999919e-03
9.923549999999999871e-01 1.933999999999999955e-03
9.898639999999999661e-01 2.491000000000000159e-03
9.869879999999999765e-01 3.138999999999999863e-03
9.836770000000000236e-01 3.889999999999999795e-03
9.801809999999999690e-01 4.688000000000000327e-03
9.760760000000000547e-01 5.627000000000000057e-03
9.719710000000000294e-01 6.568000000000000053e-03
9.671419999999999462e-01 7.674000000000000266e-03
9.623819999999999597e-01 8.762000000000000691e-03
9.578870000000000440e-01 9.785000000000000295e-03
9.522699999999999498e-01 1.105700000000000086e-02
9.464190000000000103e-01 1.237399999999999958e-02
9.399690000000000545e-01 1.381300000000000062e-02
9.348929999999999740e-01 1.493599999999999962e-02
9.278170000000000028e-01 1.648499999999999965e-02
9.210129999999999706e-01 1.795599999999999974e-02
9.146349999999999758e-01 1.931700000000000084e-02
9.073329999999999451e-01 2.085199999999999901e-02
8.987960000000000393e-01 2.262700000000000128e-02
8.909920000000000062e-01 2.423700000000000160e-02
8.835450000000000248e-01 2.574699999999999905e-02
8.752760000000000540e-01 2.739099999999999868e-02
8.673659999999999703e-01 2.893099999999999838e-02
8.586460000000000203e-01 3.058999999999999914e-02
8.483349999999999502e-01 3.249699999999999811e-02
8.391659999999999675e-01 3.414199999999999874e-02
8.303239999999999510e-01 3.568099999999999744e-02
8.207370000000000498e-01 3.729799999999999782e-02
8.115090000000000359e-01 3.879900000000000015e-02
8.015200000000000102e-01 4.036800000000000110e-02
7.899629999999999708e-01 4.211100000000000260e-02
7.793280000000000207e-01 4.365499999999999936e-02
7.696020000000000083e-01 4.502099999999999852e-02
7.585960000000000480e-01 4.651999999999999885e-02
7.485779999999999657e-01 4.784599999999999964e-02
7.372220000000000439e-01 4.931499999999999773e-02
7.269440000000000346e-01 5.061999999999999833e-02
7.147639999999999549e-01 5.214900000000000091e-02
7.024939999999999518e-01 5.368699999999999861e-02
6.920490000000000252e-01 5.500800000000000134e-02
6.797309999999999741e-01 5.659499999999999947e-02
6.691099999999999826e-01 5.800199999999999800e-02
6.565250000000000252e-01 5.972299999999999831e-02
6.431099999999999595e-01 6.158399999999999985e-02
6.329329999999999679e-01 6.297899999999999332e-02
6.193670000000000009e-01 6.476600000000000412e-02
6.065199999999999481e-01 6.633000000000000007e-02
5.953340000000000298e-01 6.754499999999999393e-02
5.822899999999999743e-01 6.874399999999999955e-02
5.710690000000000488e-01 6.954299999999999371e-02
5.578619999999999690e-01 7.016200000000000214e-02
5.466360000000000108e-01 7.038099999999999912e-02
5.333020000000000538e-01 7.031400000000000150e-02
5.193489999999999496e-01 6.995700000000000529e-02
5.086730000000000418e-01 6.954599999999999671e-02
4.947630000000000083e-01 6.891600000000000503e-02
4.813160000000000216e-01 6.829200000000000548e-02
4.702009999999999801e-01 6.783200000000000340e-02
4.567519999999999913e-01 6.741999999999999382e-02
4.457220000000000071e-01 6.726100000000000134e-02
4.323159999999999781e-01 6.733899999999999608e-02
4.186920000000000086e-01 6.767099999999999504e-02
4.080619999999999803e-01 6.804799999999999738e-02
3.945810000000000151e-01 6.859899999999999332e-02
3.840459999999999985e-01 6.903199999999999614e-02
3.707289999999999752e-01 6.951000000000000234e-02
3.576920000000000099e-01 6.982499999999999818e-02
3.471910000000000274e-01 6.991200000000000192e-02
3.343470000000000053e-01 6.975000000000000644e-02
3.215120000000000200e-01 6.923899999999999499e-02
3.114029999999999854e-01 6.862300000000000344e-02
2.988179999999999725e-01 6.766300000000000092e-02
2.889129999999999754e-01 6.680600000000000427e-02
2.766089999999999938e-01 6.567800000000000027e-02
2.644980000000000109e-01 6.455400000000000027e-02
2.549379999999999979e-01 6.369199999999999862e-02
2.431419999999999970e-01 6.268799999999999373e-02
2.315859999999999863e-01 6.179599999999999677e-02
2.223100000000000076e-01 6.115899999999999809e-02
2.112219999999999931e-01 6.049999999999999822e-02
2.022440000000000071e-01 6.003800000000000109e-02
1.915530000000000010e-01 5.950300000000000034e-02
1.808299999999999907e-01 5.890700000000000103e-02
1.726300000000000057e-01 5.837400000000000228e-02
1.623370000000000091e-01 5.757299999999999918e-02
1.544959999999999944e-01 5.684700000000000170e-02
1.446570000000000078e-01 5.577700000000000019e-02
1.353449999999999931e-01 5.458999999999999964e-02
1.278330000000000022e-01 5.350099999999999995e-02
1.190179999999999988e-01 5.206999999999999823e-02
1.102280000000000065e-01 5.047100000000000197e-02
1.036090000000000066e-01 4.915100000000000025e-02
9.534399999999999820e-02 4.735500000000000126e-02
8.915399999999999714e-02 4.590199999999999836e-02
8.143499999999999350e-02 4.395000000000000295e-02
7.423100000000000531e-02 4.198600000000000249e-02
6.853199999999999570e-02 4.032600000000000073e-02
6.189900000000000263e-02 3.827099999999999946e-02
5.666600000000000109e-02 3.654700000000000309e-02
5.061700000000000227e-02 3.443600000000000133e-02
4.475599999999999717e-02 3.225200000000000289e-02
4.041100000000000247e-02 3.054000000000000117e-02
3.516600000000000281e-02 2.834300000000000014e-02
3.032800000000000079e-02 2.617699999999999888e-02
2.669300000000000145e-02 2.443999999999999992e-02
2.247100000000000139e-02 2.228400000000000172e-02
1.935699999999999921e-02 2.056900000000000048e-02
1.576100000000000070e-02 1.843300000000000147e-02
1.257899999999999990e-02 1.634599999999999942e-02
1.022099999999999918e-02 1.464500000000000003e-02
7.697999999999999982e-03 1.260900000000000042e-02
5.866999999999999819e-03 1.094099999999999934e-02
4.000000000000000083e-03 8.966000000000000011e-03
2.413999999999999913e-03 6.918999999999999803e-03
1.495000000000000018e-03 5.427000000000000400e-03
6.030000000000000204e-04 3.461999999999999800e-03
1.279999999999999942e-04 1.614999999999999899e-03
-0.000000000000000000e+00 1.269999999999999970e-04
1.289999999999999914e-04 -1.332999999999999984e-03
6.040000000000000447e-04 -3.079000000000000140e-03
1.495000000000000018e-03 -4.856000000000000073e-03
2.410999999999999949e-03 -6.158000000000000279e-03
3.989000000000000358e-03 -7.882000000000000117e-03
5.845000000000000369e-03 -9.487000000000000641e-03
7.662000000000000408e-03 -1.080099999999999984e-02
1.016700000000000069e-02 -1.235999999999999946e-02
1.250700000000000076e-02 -1.362900000000000049e-02
1.566400000000000084e-02 -1.514700000000000074e-02
1.923199999999999910e-02 -1.666000000000000120e-02
2.232500000000000109e-02 -1.784699999999999828e-02
2.652099999999999944e-02 -1.930499999999999924e-02
3.110900000000000123e-02 -2.074900000000000008e-02
3.495299999999999796e-02 -2.185600000000000043e-02
4.018000000000000044e-02 -2.324700000000000030e-02
4.451299999999999701e-02 -2.431099999999999928e-02
5.036299999999999805e-02 -2.564699999999999966e-02
5.640400000000000275e-02 -2.691899999999999848e-02
6.163099999999999828e-02 -2.795200000000000115e-02
6.826100000000000223e-02 -2.917900000000000008e-02
7.541399999999999493e-02 -3.042100000000000012e-02
8.115899999999999503e-02 -3.136400000000000299e-02
8.887799999999999867e-02 -3.257199999999999679e-02
9.506799999999999973e-02 -3.349599999999999800e-02
1.033319999999999933e-01 -3.468199999999999755e-02
1.116309999999999941e-01 -3.582400000000000168e-02
1.187420000000000003e-01 -3.677199999999999913e-02
1.275580000000000047e-01 -3.791200000000000125e-02
1.350699999999999956e-01 -3.885799999999999671e-02
1.443820000000000103e-01 -4.000000000000000083e-02
1.542209999999999970e-01 -4.117699999999999833e-02
1.620610000000000106e-01 -4.209100000000000341e-02
1.723530000000000062e-01 -4.325600000000000278e-02
1.826180000000000025e-01 -4.437100000000000072e-02
1.912739999999999996e-01 -4.526399999999999868e-02
2.019630000000000036e-01 -4.628800000000000275e-02
2.109389999999999876e-01 -4.706099999999999867e-02
2.221200000000000119e-01 -4.788699999999999901e-02
2.335710000000000008e-01 -4.857500000000000012e-02
2.428530000000000133e-01 -4.901599999999999707e-02
2.546470000000000122e-01 -4.943499999999999978e-02
2.642039999999999944e-01 -4.966000000000000275e-02
2.763120000000000021e-01 -4.981000000000000011e-02
2.886139999999999817e-01 -4.981200000000000211e-02
2.985169999999999768e-01 -4.971600000000000324e-02
3.111010000000000164e-01 -4.947300000000000308e-02
3.237180000000000057e-01 -4.911399999999999794e-02
3.340420000000000056e-01 -4.874200000000000060e-02
3.468829999999999969e-01 -4.819299999999999973e-02
3.573810000000000042e-01 -4.766600000000000004e-02
3.704120000000000190e-01 -4.690799999999999831e-02
3.837189999999999768e-01 -4.600599999999999828e-02
3.942410000000000081e-01 -4.519800000000000206e-02
4.077020000000000088e-01 -4.404199999999999782e-02
4.209959999999999813e-01 -4.276300000000000240e-02
4.318980000000000041e-01 -4.161399999999999821e-02
4.452599999999999891e-01 -4.008199999999999957e-02
4.562470000000000137e-01 -3.873000000000000054e-02
4.696339999999999959e-01 -3.699100000000000305e-02
4.834019999999999984e-01 -3.514099999999999863e-02
4.940599999999999992e-01 -3.368700000000000166e-02
5.078799999999999981e-01 -3.181500000000000300e-02
5.212059999999999471e-01 -3.005299999999999985e-02
5.323320000000000274e-01 -2.864799999999999985e-02
5.455640000000000489e-01 -2.707999999999999990e-02
5.567020000000000302e-01 -2.587800000000000170e-02
5.698039999999999772e-01 -2.460999999999999993e-02
5.834570000000000034e-01 -2.342999999999999944e-02
5.938750000000000417e-01 -2.259800000000000003e-02
6.074509999999999632e-01 -2.156900000000000137e-02
6.203840000000000465e-01 -2.060700000000000032e-02
6.311890000000000001e-01 -1.978999999999999856e-02
6.441249999999999476e-01 -1.876099999999999990e-02
6.569869999999999877e-01 -1.764999999999999902e-02
6.677840000000000442e-01 -1.661899999999999836e-02
6.799929999999999586e-01 -1.533299999999999941e-02
6.906390000000000029e-01 -1.412899999999999920e-02
7.025780000000000358e-01 -1.272000000000000040e-02
7.154690000000000216e-01 -1.116999999999999937e-02
7.268700000000000161e-01 -9.808000000000000745e-03
7.373060000000000169e-01 -8.592999999999999944e-03
7.483880000000000532e-01 -7.355000000000000426e-03
7.585819999999999785e-01 -6.282000000000000257e-03
7.693280000000000118e-01 -5.230000000000000274e-03
7.814780000000000060e-01 -4.152000000000000308e-03
7.918669999999999876e-01 -3.331999999999999892e-03
8.014010000000000300e-01 -2.657000000000000074e-03
8.114160000000000261e-01 -2.007999999999999802e-03
8.206050000000000288e-01 -1.456999999999999962e-03
8.302289999999999948e-01 -9.129999999999999661e-04
8.390440000000000120e-01 -4.409999999999999858e-04
8.482610000000000428e-01 3.100000000000000135e-05
8.585679999999999978e-01 5.310000000000000050e-04
8.673469999999999791e-01 9.330000000000000186e-04
8.752459999999999685e-01 1.273999999999999959e-03
8.835800000000000320e-01 1.608999999999999970e-03
8.910219999999999807e-01 1.881000000000000076e-03
8.988960000000000283e-01 2.138000000000000143e-03
9.072750000000000536e-01 2.353000000000000057e-03
9.148220000000000240e-01 2.495999999999999955e-03
9.210409999999999986e-01 2.583999999999999925e-03
9.280709999999999793e-01 2.644000000000000083e-03
9.337910000000000377e-01 2.658999999999999905e-03
9.405120000000000147e-01 2.634000000000000057e-03
9.466250000000000497e-01 2.569000000000000103e-03
9.517160000000000064e-01 2.478999999999999867e-03
9.571450000000000236e-01 2.345999999999999995e-03
9.627130000000000409e-01 2.167999999999999788e-03
9.674779999999999491e-01 1.978000000000000157e-03
9.714669999999999694e-01 1.794000000000000022e-03
9.756439999999999557e-01 1.574000000000000095e-03
9.798200000000000243e-01 1.329000000000000103e-03
9.833790000000000031e-01 1.098000000000000018e-03
9.867489999999999872e-01 8.620000000000000275e-04
9.896770000000000289e-01 6.419999999999999925e-04
9.922130000000000116e-01 4.420000000000000101e-04
9.948939999999999451e-01 2.190000000000000106e-04
9.968939999999999468e-01 4.600000000000000004e-05
9.985889999999999489e-01 -1.050000000000000044e-04
1.000000000000000000e+00 -2.349999999999999930e-04
1.000000000000000000e+00 1.200000000000000030e-05
