1.000000000000000000e+00 5.000000000000000240e-05
1.000000000000000000e+00 2.930000000000000204e-04
9.986150000000000304e-01 6.409999999999999682e-04
9.969519999999999493e-01 1.059999999999999961e-03
9.946540000000000381e-01 1.639000000000000049e-03
9.923549999999999871e-01 2.217999999999999920e-03
9.898639999999999661e-01 2.847000000000000138e-03
9.869879999999999765e-01 3.572999999999999787e-03
9.836770000000000236e-01 4.407000000000000327e-03
9.801809999999999690e-01 5.285999999999999900e-03
9.760760000000000547e-01 6.314000000000000168e-03
9.719710000000000294e-01 7.336999999999999772e-03
9.671419999999999462e-01 8.531000000000000388e-03
9.623819999999999597e-01 9.697000000000000758e-03
9.578870000000000440e-01 1.078699999999999971e-02
9.522699999999999498e-01 1.213400000000000069e-02
9.464190000000000103e-01 1.351800000000000050e-02
9.399690000000000545e-01 1.502000000000000036e-02
9.348929999999999740e-01 1.618400000000000047e-02
9.278170000000000028e-01 1.777700000000000113e-02
9.210129999999999706e-01 1.927500000000000047e-02
9.146349999999999758e-01 2.065000000000000169e-02
9.073329999999999451e-01 2.218600000000000086e-02
8.987960000000000393e-01 2.393999999999999947e-02
8.909920000000000062e-01 2.551000000000000142e-02
8.835450000000000248e-01 2.696399999999999839e-02
8.752760000000000540e-01 2.852700000000000027e-02
8.673659999999999703e-01 2.996899999999999911e-02
8.586460000000000203e-01 3.149799999999999822e-02
8.483349999999999502e-01 3.322399999999999659e-02
8.391659999999999675e-01 3.468500000000000055e-02
8.303239999999999510e-01 3.602899999999999853e-02
8.207370000000000498e-01 3.742199999999999693e-02
8.115090000000000359e-01 3.870200000000000029e-02
8.015200000000000102e-01 4.003700000000000314e-02
7.899629999999999708e-01 4.153400000000000147e-02
7.793280000000000207e-01 4.289699999999999763e-02
7.696020000000000083e-01 4.413399999999999962e-02
7.585960000000000480e-01 4.551899999999999696e-02
7.485779999999999657e-01 4.675599999999999895e-02
7.372220000000000439e-01 4.812400000000000011e-02
7.269440000000000346e-01 4.931599999999999873e-02
7.147639999999999549e-01 5.065700000000000064e-02
7.024939999999999518e-01 5.190800000000000275e-02
6.920490000000000252e-01 5.287700000000000039e-02
6.797309999999999741e-01 5.388400000000000134e-02
6.691099999999999826e-01 5.461599999999999788e-02
6.565250000000000252e-01 5.530499999999999999e-02
6.431099999999999595e-01 5.586200000000000193e-02
6.329329999999999679e-01 5.619899999999999896e-02
6.193670000000000009e-01 5.657800000000000329e-02
6.065199999999999481e-01 5.691700000000000231e-02
5.953340000000000298e-01 5.723400000000000015e-02
5.822899999999999743e-01 5.767800000000000010e-02
5.710690000000000488e-01 5.816400000000000042e-02
5.578619999999999690e-01 5.890700000000000103e-02
5.466360000000000108e-01 5.972000000000000225e-02
5.333020000000000538e-01 6.086799999999999849e-02
5.193489999999999496e-01 6.220099999999999935e-02
5.086730000000000418e-01 6.325500000000000567e-02
4.947630000000000083e-01 6.460200000000000664e-02
4.813160000000000216e-01 6.579599999999999338e-02
4.702009999999999801e-01 6.664699999999999791e-02
4.567519999999999913e-01 6.743799999999999795e-02
4.457220000000000071e-01 6.783999999999999753e-02
4.323159999999999781e-01 6.797499999999999376e-02
4.186920000000000086e-01 6.774399999999999866e-02
4.080619999999999803e-01 6.733999999999999708e-02
3.945810000000000151e-01 6.659099999999999742e-02
3.840459999999999985e-01 6.585399999999999587e-02
3.707289999999999752e-01 6.477299999999999724e-02
3.576920000000000099e-01 6.360100000000000475e-02
3.471910000000000274e-01 6.260799999999999699e-02
3.343470000000000053e-01 6.137499999999999900e-02
