0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200986536790609946e-02 -6.953152880903491484e-01 -2.016986432133333063e-02 -6.230394840240478516e-01 0.000000000000000000e+00
2.571874999999999942e-03 8.745320000000000871e-03 1.662835000000000008e-02 2.470637500000000264e-02 3.167564999999999964e-02 3.629157499999999953e-02 3.746684999999999599e-02 3.513265000000000138e-02 2.934305000000000246e-02 1.036460000000000159e-02 -2.934305000000000246e-02 -3.513265000000000138e-02 -3.746684999999999599e-02 -3.629157499999999953e-02 -3.167564999999999964e-02 -2.470637500000000264e-02 -1.662835000000000008e-02 -8.745320000000000871e-03 1.032109143647800056e-02 -6.421382794767257485e-01 3.025479648200000288e-02 -6.081093549728393555e-01 3.025479648200000288e-02
-2.571874999999999942e-03 -8.745320000000000871e-03 -1.662835000000000008e-02 -2.470637500000000264e-02 -3.167564999999999964e-02 -3.629157499999999953e-02 -3.746684999999999599e-02 -3.513265000000000138e-02 -2.934305000000000246e-02 -1.036460000000000159e-02 2.934305000000000246e-02 3.513265000000000138e-02 3.746684999999999599e-02 3.629157499999999953e-02 3.167564999999999964e-02 2.470637500000000264e-02 1.662835000000000008e-02 8.745320000000000871e-03 3.009129507008859866e-02 -3.978048863263686785e-01 -7.059452512466667107e-02 -6.545933485031127930e-01 0.000000000000000000e+00
-2.571826382478771024e-03 -8.745319543409141999e-03 -1.662831443111281379e-02 -2.336064971292989290e-02 -8.356671069536190585e-03 -2.704824484350606701e-03 1.194702853142744995e-03 -1.831279741996872257e-03 -9.524898017727271432e-03 -1.036409854549997026e-02 1.002382664022206243e-02 1.000634830051499568e-03 2.628839548993057180e-03 -1.209463101176275505e-03 -6.794430818900156627e-04 -2.164261295595049095e-03 -1.131547717889489716e-03 -8.181533605116218799e-03 1.088375832823659968e-02 -4.906301386595465219e-01 -2.943059673867613746e-02 -6.044434309005737305e-01 0.000000000000000000e+00
-2.571855694101020211e-03 -8.745264464809335975e-03 -1.662834429171929432e-02 -2.065405200994240367e-02 -9.211816714625729527e-03 -2.333803066036544034e-03 9.600153349887660453e-04 -1.618927373283667254e-03 -1.008930297340800662e-02 -1.036451593469839109e-02 1.347345574320740411e-02 1.903582300735991682e-03 2.400912653309627155e-03 -9.337763536700089545e-04 -2.136730598773060093e-03 -3.329564383568577642e-03 -7.125880512740619295e-03 -8.744955563125498058e-03 1.214447444185609917e-02 -4.766479611341675193e-01 -2.871635768732853922e-02 -6.074337959289550781e-01 0.000000000000000000e+00
-2.571874483683669974e-03 -8.745319276248414431e-03 -1.662833896712497678e-02 -2.470637468119820518e-02 -1.712345973728566367e-02 -5.520464799856029600e-04 2.624886290737995197e-03 3.670793842762185011e-03 -3.056427218531334970e-03 -1.036452219656315565e-02 6.918883736797368580e-03 5.590539707949357395e-03 1.712249357338384466e-03 -1.116307027254219691e-03 -5.012810248190817212e-03 -4.310173406586288551e-03 -1.538183106274080073e-02 -8.745223909637297663e-03 1.094453674657180041e-02 -4.340840895740532002e-01 -2.652788944076736599e-02 -6.110866069793701172e-01 0.000000000000000000e+00
-2.571854597954153360e-03 -8.745318462204972401e-03 -1.662829043774560062e-02 -1.939763833198394211e-02 -6.476048790918272589e-03 -3.277521339226756314e-03 2.082150794903097832e-03 -3.767192498804040977e-03 -8.784719256924320221e-03 -1.036457761605352572e-02 1.836785311811361954e-02 -2.247037234664272620e-04 3.045287275089867372e-03 -7.266493497899504782e-04 -1.588076848020091329e-03 -1.725868784441342372e-03 -7.786443479911133933e-03 -8.745293536760101114e-03 1.506498865862830085e-02 -4.873260074011805942e-01 -2.891477648112693311e-02 -6.283516883850097656e-01 0.000000000000000000e+00
2.569672063304514250e-03 7.321702379953090069e-03 -6.368138876900162476e-03 -6.213116657554481649e-03 -7.408906818361314303e-03 -9.990441529389585198e-04 5.444801366555452422e-04 -3.037073836698142570e-03 -9.284317496882890999e-03 -1.036439944424559674e-02 1.833969637670768843e-02 8.464345682272025623e-04 4.333630820084403805e-03 -2.644788661525657950e-03 -2.017885344241965306e-03 -5.452226519032238317e-03 -7.858263951433026862e-03 -8.745305688945598580e-03 1.925579931177020046e-02 -6.282633021107542071e-01 -2.351436600712404623e-02 -6.246917247772216797e-01 0.000000000000000000e+00
-2.571873975755232383e-03 -8.745317573038006650e-03 -1.662834933560268166e-02 -2.470636193846654366e-02 -2.020273787649115235e-02 2.695753811159900485e-03 -3.196064089344408370e-03 8.617134198281511254e-03 -2.934298402694033442e-02 -1.036459909311512537e-02 9.973065067584403059e-03 1.001926041551195741e-04 5.667586058840591752e-04 3.198421217832624346e-04 -1.554901241656007948e-03 -1.896887280946816037e-03 -1.141192911890591757e-02 -8.744710453983886231e-03 1.118778962102759920e-02 -4.302041533077993751e-01 -3.038991141729253942e-02 -5.934581756591796875e-01 0.000000000000000000e+00
-2.571727204054980592e-03 -8.745285767388729162e-03 -1.662834593033045774e-02 -2.470636679940884164e-02 -1.407372638475325871e-02 -1.995646159494601779e-03 3.463321609265569093e-03 2.549333830552166953e-03 -2.977254603126754627e-03 -2.999236718264510545e-03 1.269803631080877390e-02 5.750838842198047716e-03 2.544268183091826559e-03 -3.710401317035544842e-03 -9.496816850481521952e-03 -1.287131789822443598e-02 -1.662834294711370425e-02 -8.745308151871350813e-03 1.490897682989049920e-02 -4.074693864597846993e-01 -2.442568010788591371e-02 -6.137079000473022461e-01 0.000000000000000000e+00
-2.571440905381965503e-03 -8.745311923270455284e-03 -1.662832773398345565e-02 -2.470635776140278628e-02 -1.533631888752181108e-02 -4.999718678875948947e-04 1.432385712742751315e-03 2.041965661382250368e-03 -2.886995182780134183e-03 -3.559671722072904002e-03 1.247947884361249975e-02 4.958574395734183585e-03 3.981481398870061368e-03 -6.057533466851603744e-03 -6.656765171008774233e-03 -2.185403074979579835e-02 -1.662834779779765945e-02 -8.745319267959301979e-03 1.471253121548119977e-02 -3.880781070571054925e-01 -2.383691520584108048e-02 -6.156408786773681641e-01 0.000000000000000000e+00
2.072395434589879154e-03 -8.745317586261722176e-03 -1.269757903257954373e-02 -1.660752789152249555e-03 -4.732247048063333884e-03 4.057635564122842055e-04 6.788909632303831779e-04 -4.453262846831173259e-03 -7.325634562125416666e-03 -1.036459548936764091e-02 2.691334732102672669e-02 -2.906526222271467279e-03 7.029112650516380900e-03 -4.779813748389741615e-03 -5.288413261455557346e-03 -1.330445439857421211e-02 -1.662834301750555285e-02 -8.745314139981934590e-03 2.174591064500540002e-02 -4.746383687737619761e-01 -2.341099303829781431e-02 -6.108369827270507812e-01 0.000000000000000000e+00
-2.571840787010430066e-03 -8.745317992466276544e-03 -1.662832379012790102e-02 -2.470624863447354672e-02 -1.288645503832371204e-02 -3.140875364331545839e-03 4.313877419706733593e-03 1.240945268380624173e-03 -2.786725949832107811e-03 -4.474610371993740241e-04 1.462453582950702831e-02 5.036480447988573618e-03 2.105547556746485867e-03 -2.415430866755279189e-03 -8.696665545654467047e-03 -4.790605235460818241e-03 -1.046638235815744791e-02 -8.745240000484332671e-03 1.599360193973500127e-02 -4.387178207081581793e-01 -2.607171843965268299e-02 -6.057295799255371094e-01 0.000000000000000000e+00
-2.571752804541466934e-03 -8.745313302758676854e-03 -1.662794301910194492e-02 -1.845991059610648660e-02 -1.599102986564418516e-02 -1.294258612020232624e-03 1.374148596511941788e-03 -2.172605858009026870e-03 -4.320878151000072907e-03 -7.518374015309655864e-03 1.479772074180972508e-02 1.533494857464979925e-03 2.398015117107304625e-03 -1.163627534024484983e-03 8.678381664442572562e-04 4.591429313074042989e-04 2.796807858368344831e-03 -4.031536421644810707e-03 1.467475397204059950e-02 -5.326362042549628306e-01 -3.063361375372249118e-02 -6.159865856170654297e-01 0.000000000000000000e+00
1.881663019602106395e-03 8.473286551548962764e-03 -1.977487494214289713e-03 -1.022967862082726880e-03 3.705341308091813037e-05 2.752484743136936890e-03 1.305545538494611935e-03 -5.438504566050867892e-03 -1.101237039298959101e-02 -1.036448262854042929e-02 2.659547663903097706e-04 1.446222439885815319e-03 -9.660368253648967405e-04 3.657095786969470565e-04 -1.822988585414636901e-03 6.074609422293241736e-04 -4.023951952087227203e-03 -1.564139875778658775e-03 1.126918556448719931e-02 -7.383981878459219272e-01 -2.124690411987829874e-02 -6.121282577514648438e-01 0.000000000000000000e+00
-2.571759321340009140e-03 -8.745316107230111449e-03 -1.662833356853634856e-02 -2.470636814211927754e-02 -1.150107803902289047e-02 -2.338727862784022692e-03 1.231320469473142810e-03 -1.613649691036395410e-03 -8.943596601799509369e-03 -1.036381627835088366e-02 7.530352621257972723e-03 2.572951589865246028e-03 8.588060019080738950e-04 -1.266748027500240470e-04 3.533674292912345524e-04 9.080635057926864573e-04 1.212784166272750730e-03 -8.745071483350524630e-03 1.075268061623899964e-02 -4.876438173757433048e-01 -3.027290831904173862e-02 -6.121598482131958008e-01 0.000000000000000000e+00
2.571874394417710333e-03 8.744697018089764989e-03 -7.330581995199894792e-03 -8.660092440643234885e-03 -9.949164225723762522e-03 -1.761519801278900671e-03 1.173345702401067548e-03 -2.594686956925487762e-03 -7.748853565091017373e-03 -1.036459540038536277e-02 1.251174535860915052e-02 2.784101400067946416e-03 2.131428311398435565e-03 -9.926879725006205243e-04 -2.259405005258077314e-03 -2.971897597321210109e-03 -6.842536929543561672e-03 -5.076909679774831152e-03 1.582916956643750164e-02 -6.584497217399615243e-01 -2.408917787536982158e-02 -6.159877777099609375e-01 0.000000000000000000e+00
-2.571752762256948599e-03 -8.745301482784087477e-03 -1.662828124853912154e-02 -2.470516596431523298e-02 -1.098739791046233517e-02 -3.022131406583715429e-03 1.899496303578760087e-03 -1.539243200174336668e-04 -5.244645859375996399e-04 -3.682450955329887119e-03 9.555258682819603444e-03 -3.673470670251875020e-04 3.371689275693619606e-03 -1.998120189187091271e-03 5.109809525170796052e-04 -1.992560380004498345e-03 1.211484396031835883e-03 -8.381871968032247183e-03 1.139585515756440064e-02 -4.873593020741233128e-01 -2.807796985594797345e-02 -6.060121059417724609e-01 0.000000000000000000e+00
-2.571807225580871430e-03 -8.745318983005588576e-03 -1.662834298516808682e-02 -1.892619267933857291e-02 -5.782154073961828268e-03 -1.258969716012590277e-05 -2.282128809620433650e-03 8.355735565050193686e-03 1.914282652088577022e-02 2.304720545878521324e-03 -4.799023914339983418e-03 1.557441874992328279e-03 6.738009062298733762e-04 7.103269500667238083e-04 -6.602862900021365736e-03 -6.939643167934619883e-03 -1.662730527615283171e-02 -8.745319148107220594e-03 1.188138194858549997e-02 -4.372613692589176759e-01 -1.843002126367192239e-02 -6.029614210128784180e-01 0.000000000000000000e+00
-2.571783878028031153e-03 -8.745319774147258113e-03 -1.662834972564481220e-02 -2.470637148150734222e-02 -1.875248178782286737e-02 1.185583897057429216e-04 3.337099496643191471e-03 -1.331537773502234094e-03 -2.415773587461071507e-03 -8.975468946048609578e-03 2.677884435235990818e-02 4.774300804729805781e-03 3.232235196463388929e-03 -5.381363835804404971e-03 -7.588534602193257143e-03 -9.527570403028829890e-03 -1.662825534783840889e-02 -8.745311662358640561e-03 2.359619533216819956e-02 -4.109626102900114097e-01 -2.769441377880925426e-02 -6.253614425659179688e-01 0.000000000000000000e+00
