,Name,Method,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,CD,CL,A_constr,GF_score,Constr_viol
383,LHS G30S1,LHS,0.002570496535585,-4.642435644463972e-05,0.0166274089853864,0.0246938907765658,0.0315484814876926,0.036163110286367,0.0288413303799027,0.0140855099181052,0.0141442828829459,-0.0071906794297048,0.0168256796952289,0.0048189537169451,-0.0010906830118514,0.0047242155009765,-0.0108445471782995,0.0096140376661703,-0.0032910358797545,0.0087451352898447,0.0298609333588611,0.8877109049604013,-0.0054810284357249,,0.0
384,LHS G30S2,LHS,0.0025128916673009,-4.0919924188471126e-05,0.0166271546731725,0.0226950430395596,0.0314756290692961,0.0359665358631979,0.02446343527772,0.0129437110124494,0.0154326896103577,-0.0072923624326908,0.0121702563796268,0.004822983704482,-0.0015117096804956,0.0044821331585016,-0.0102444735015121,0.0092461849381225,-0.0031921834264606,0.0087443528773778,0.0262701342247854,0.8880476929049533,-0.005666886995406,,0.0
385,LHS G30S3,LHS,0.0021737185301736,-0.0015072691673375,0.0166233607710385,0.0244783594393473,0.0315828643467932,0.0362815302938747,0.0243908266992614,0.0137553047119073,0.0163127288454462,-0.0065570729873532,0.0072324169917387,0.0045764279350723,-0.0011101354296635,0.0035692640532321,-0.0090769140195541,0.0037397017203578,-0.0065551063517369,0.0087450024861329,0.0231567608951658,0.8748060823374325,-0.0038691397118036,,0.0
386,LHS G30S4,LHS,0.0025172007146517,0.0001123304858159,0.0166158196206768,0.0241347735492536,0.0316738262286372,0.0301193070557352,0.0317549260770218,0.020532963514279,0.01588288481772,-0.0099471691773935,0.0238758601793221,0.003465702866409,-0.0032430249106728,0.0049507969731672,-0.0114079132598899,0.0130049471642436,-0.000233200084047,0.0087407007972486,0.0364866322272515,0.9054363649935082,-0.0063374777494513,,0.0
387,LHS G30S5,LHS,0.0009494261422598,0.0004301388954428,0.0015383943419614,0.0037213457612961,0.0135286094718432,0.0126997829783268,0.0028868330814013,-0.0033159672386491,0.0095011818644024,-0.0037761342903498,0.0039121093388811,-0.0005656083097262,0.0015090044156091,-0.0004708152764891,0.0058562361815447,0.0035490750170616,-0.0043053855846609,0.0006576392945159,0.0141666466703988,0.7364672170252592,-0.0170501533609931,,0.0
388,LHS G30S6,LHS,0.0025126653369927,0.0014609790748863,0.016623942455974,0.0243377590950836,0.0316387146923982,0.0357181649801683,0.0304280759377296,0.0140104880815741,0.0149942942904574,-0.0101136896237659,0.0277988273033669,0.0035121585605942,0.0011575241067574,0.0038964546240598,-0.0143568012168405,0.015546041938877,0.0001374511597433,0.0087452855097219,0.0397438531494957,0.8927482430369164,-0.0073471086280123,,0.0
389,LHS G30S7,LHS,0.0024373817193582,0.0002937534420982,0.0157197467468726,0.0210304140100976,0.0278292753272717,0.036248364007924,0.0123076090346801,0.0056062827925925,0.0162574300802363,-0.0043399423389998,0.0004525427411989,0.003542354688383,-0.0039025932003765,-0.001752256042427,-0.0044337776947272,0.0029318748606056,-0.0064912156391811,0.0087444382139417,0.0172983856004683,0.9006531895952198,-0.0052179149003884,,0.0
390,LHS G30S8,LHS,0.0025624828535614,-0.0001748178202914,0.0166182966333831,0.024085143843594,0.0315913887160702,0.0361348009609021,0.0294052761801482,0.013874799075448,0.0158895280585473,-0.0077088554303821,0.0199039752336177,0.0047523783807174,-0.0018445270393887,0.0045978939358721,-0.010848369627921,0.0128550929548166,-0.0028771975330149,0.008745091953751,0.0326093321576937,0.8963917718028456,-0.0060312318522049,,0.0
391,LHS G30S9,LHS,0.0025566607076188,0.0014693836270652,0.0166272261626607,0.0243383038097444,0.0316480518553886,0.03577027224972,0.0347922475139934,0.0135773702606714,0.0155796406196696,-0.0102529548907214,0.0293282828079991,0.0061021715137656,0.0011575241067574,0.0031478682270758,-0.0141916312724022,0.0130219928329886,-0.0003041122984237,0.0087452855097219,0.042383776686317,0.8919506529297251,-0.0069101956402994,,0.0
392,LHS G30S10,LHS,0.0006376303185447,-0.0014654364714954,0.0012526487466657,0.0003328583295325,0.0073877454310288,0.0007503053393305,-0.0005420328563702,-0.0043070422905833,0.0076570921473061,-0.0006132046045455,0.0004576963951699,-0.0029220492917556,-0.0020686710816873,-0.002365906494824,-0.0030068096412438,0.0008277487246701,-0.0020119290085511,-0.0001110403459066,0.0110491387104845,0.6880295917300364,-0.0176880745565322,,0.0
393,LHS G31S1,LHS,0.0024376727708856,-0.0019311014410014,0.0163042329489389,0.0213196791908168,0.0316703750123652,0.0362844324317117,0.015563189718443,0.0093611452518777,0.015646408146652,-0.0060553763946145,0.015675561936246,0.0030222183972061,-0.0011169344068623,-0.0027692645172785,-0.0092739032011438,0.0088577070196086,-0.0045730697556562,0.0087451583642188,0.0292090251823808,0.8915856585524259,-0.0065835031916293,,0.0
394,LHS G31S2,LHS,0.0009673607321203,0.0004253288467475,0.0001998732115722,0.0020298565560454,0.0112746706298379,0.0136993571057466,0.0004009505978639,-0.0009789532746326,0.0063141648148897,-0.0030010091331828,0.0013525214542049,-0.0015516607065671,0.0018563080843654,0.0001523642835288,0.002077190001804,0.0008297288570235,-0.003386401125943,0.0006857583978305,0.0115093088087518,0.7397220703272042,-0.0169060396077285,,0.0
395,LHS G31S3,LHS,0.0012579541977555,0.0012247420425059,0.0012273386625881,0.0120733858492041,0.0161419972466039,0.0199978015885093,0.0095932159891702,0.0001281081628372,0.0054970037315711,-0.0059331222526869,0.0072499922918613,0.0035159072651216,0.0030205596326131,0.0003319954041883,0.0097446132405243,0.0076132741065138,-0.0057812614332343,0.001450860657382,0.0171807501686792,0.7776566719960372,-0.0163775744300894,,0.0
396,LHS G31S4,LHS,0.0024253631718893,-0.0017743092229031,0.0165493022942954,0.0213094831816386,0.0315622103555171,0.036267334335355,0.0183890661262985,0.0097221037906673,0.0158574236129098,-0.0065378086030211,0.0080124657462411,0.0072889034453628,-0.0016786666316217,-0.0015597329035241,-0.0091830893240171,0.0044276041817844,-0.0061125033923307,0.0087350362176505,0.0252297607018898,0.8825987268992412,-0.0052689940983879,,0.0
397,LHS G31S5,LHS,0.0025662150932473,-0.0007607553864765,0.01658779258032,0.0243224826368573,0.0316603929648326,0.0359394256989383,0.0308124227225891,0.0101872713646353,0.0111333437942056,-0.010131454919044,0.0226099165021871,0.0066081470632467,-2.029665253613336e-05,0.0029696281020798,-0.0118583964257406,0.0157849074603127,-0.0029943445141754,0.0087426717914861,0.0345417219711653,0.8900376261469188,-0.007870325095812,,0.0
398,LHS G31S6,LHS,0.0024344480442324,-0.0018302024764991,0.0165764938752725,0.0167150065139779,0.0278345826120051,0.0362592751182947,0.0189155824685377,0.0114371400524952,0.0161872223406979,-0.0048295219960629,0.0029805089898952,0.0029024886844531,-0.0054629504508755,-0.0013675735420915,-0.0088091804723024,0.0024953535777825,-0.0087140503186102,0.008741900435634,0.0190487357182151,0.8588586840825674,-0.0038112646870705,,0.0
399,LHS G31S7,LHS,0.002421373444676,-0.0017645716303886,0.016426750435914,0.0243252260875998,0.0316753858933235,0.0360071223223112,0.029708326097289,0.0093950376271693,0.0115221889800842,-0.01029034860013,0.0173981077002303,0.0065363199019117,-0.003551718161218,0.0007807386575712,-0.0116324545695918,0.0158070344001551,-0.0025812992834447,0.0087426405123669,0.0304903917082974,0.893471180778598,-0.007040644794348,,0.0
400,LHS G31S8,LHS,0.0025486863249231,-0.0007457257568971,0.016529809831759,0.0243280321194149,0.0316603885903441,0.0358240679184281,0.0347322198876692,0.0146433341896074,0.0121670532860906,-0.0100860893487023,0.0270635059855134,0.0065501137892365,0.000213271099668,0.0053185839202114,-0.0118704775098316,0.0178793111254768,-0.0023139729559561,0.0087453174030909,0.0383472271566793,0.8885629574593207,-0.007921402495378,,0.0
401,LHS G31S9,LHS,0.00254972723583,-0.0007370446220212,0.0165543855076007,0.0243291852065764,0.0316585126424437,0.0362859235904884,0.0326765344990762,0.0087631485710283,0.012166067118227,-0.009939729382941,0.0286024453141981,0.0073219888992065,0.003673077634159,0.0039519780758434,-0.0128696836479021,0.017789528889955,-0.00177402227509,0.0087345456473016,0.039548661752642,0.873239304077185,-0.009161574817745,,0.0
402,LHS G31S10,LHS,0.0006376303185447,-0.0014654364714954,-0.0008064126959153,0.0003328583295325,0.0073877454310288,0.0007503053393305,-0.0007807369540217,-0.0043070422905833,0.0076570921473061,-0.0006132046045455,0.0004576963951699,-0.0029220492917556,-0.0020686710816873,-0.002365906494824,-0.0030068096412438,0.0012176383535909,-0.0020119290085511,-3.078431700481248e-05,0.0110100885662845,0.683078035823877,-0.0179962353365824,,0.0
403,LHS G32S1,LHS,0.00084151121658,0.0003756991632446,0.0018046399215813,0.0081569518910698,0.0119876988870863,0.0113114171810142,0.0045776115985561,-0.0001209592711182,0.0058886402829106,-0.0031606414104994,0.0038236517332335,-0.0009726379461479,0.0036899388804826,-0.0008184428056057,0.0059674160253107,0.0025539312385458,-0.0036670763048782,0.0011436666902549,0.012275677860048,0.7779244223393518,-0.0168363080776524,,0.0
404,LHS G32S2,LHS,0.0022489926097976,-0.0006377332417798,0.0117021054733788,0.0122602638603342,0.0192834189068948,0.0361659249733851,0.0110951875084062,0.007247934972378,0.0155085126798634,-0.0044556003473011,-0.0020168658886065,0.002901339996479,-0.0001511254331446,-0.0072816836013122,-0.0041117902350047,0.0013801954057396,-0.0074256883860876,0.0087379547678981,0.0168008737459798,0.8516491020480069,-0.0069894816423405,,0.0
405,LHS G32S3,LHS,0.0024021186266347,0.0016011617654001,0.0166273122263856,0.022075892301997,0.0316565215082461,0.0350874518621824,0.0204889921083906,-0.0021183761189332,0.0200682212390172,-0.0067243619912004,0.0265334573128506,0.0061036868372513,0.0043661716325257,-0.0118096383431557,0.0021754170983343,0.0115161754404095,-0.0037136402395842,0.0087443578631912,0.04126603285939,0.999743947686065,-0.0093428150082055,,0.0
406,LHS G32S4,LHS,0.0023534551258317,0.0007923844221206,0.0166220596773513,0.0227086549364795,0.0316530543290632,0.0362882670842544,0.0145314955392557,0.0086043498830194,0.0129777430170565,-0.0058929889232943,0.017324690600859,0.0078317916558498,-0.0005678695895078,-0.0068956493907498,0.0023405748637864,0.0115070054356873,-0.001517095079554,0.0087020515049258,0.0302883284132804,0.9866432785434124,-0.0088235530946643,,0.0
407,LHS G32S5,LHS,0.002533701408736,0.0002658857423776,0.0166251607247262,0.0179351348443464,0.0295579194157839,0.03619497046367,0.0134661685860226,0.0066829039696428,0.0151930276610034,-0.0025802498903054,0.007214306582634,0.0040955405788556,-0.0015795601561027,-0.0069395067954978,0.0022943762862716,0.0068193778013681,-0.0038553884436216,0.0086622708968367,0.0205510737873169,0.9367632094483772,-0.0069030273671543,,0.0
408,LHS G32S6,LHS,0.0024939776186191,-0.0006983512066704,0.0166226252697969,0.0201860049225557,0.0316451322637482,0.0362067999621211,0.014579915979893,0.0050212650709581,0.0147595674484778,-0.0043818755639009,0.0119200279066714,0.0041484383383009,-0.0002258399719867,-0.0068768584462919,0.0026653113114889,0.0108350964867422,-0.0025024773484594,0.0087414516777226,0.0229923689413158,0.9626022880122714,-0.0081759341396629,,0.0
409,LHS G32S7,LHS,0.0024964189106896,0.0001108143635555,0.0166283202251144,0.0214587719283887,0.031671611223285,0.0325231597007845,0.019324468692798,-0.0017861157680987,0.017445983947123,-0.0064079335824132,0.0201929674223741,0.006057367237013,0.0038312142155569,-0.0108764571692417,0.0011534386790901,0.0108450792399569,-0.0024660756356913,0.0087342887288983,0.0338752883275288,0.9839654183159372,-0.0094825682905425,,0.0
410,LHS G32S8,LHS,0.0024093202769263,-0.0016904103575523,0.0129234983915983,0.0173672168287684,0.0297618436315022,0.0362532218273473,0.0134301301817848,0.0074696782157336,0.0193981362030321,-0.0035700492854512,0.0032420038358719,0.0044569710268452,-0.0005750748256045,-0.0096564695472711,-0.0020869306471759,-0.002205165692488,-0.0080758407776333,0.0087366728464636,0.0203946539844829,0.8768158296167483,-0.0045925029286587,,0.0
411,LHS G32S9,LHS,0.0023704515269205,0.0011909668066968,0.0166265124085227,0.0230246696315809,0.0316690680131902,0.033097441583724,0.0259104714459561,-0.0032242662494674,0.0195857076260705,-0.0067469358943835,0.0291091574388196,0.0061015006471098,0.0056179031680908,-0.0118485068141444,0.0026823130825076,0.0108939664719908,-0.0024211331722314,0.0087323208493365,0.0440996034516464,1.0013901866793784,-0.0096336600593571,,0.0
412,LHS G32S10,LHS,0.0004332828604498,-0.0014251660806129,0.0003276421168013,0.0016401093047589,0.0071544764258124,0.0007657005294238,-0.0007745040613256,-0.0001272196414874,0.0079690032515424,-0.0005421724051871,-0.0001813892916849,-0.0037140251183274,0.000730875130753,-0.0023860511865081,-0.0030227094891612,0.0005124106523862,-0.0035460477751581,-7.622426097060944e-05,0.0114691627393563,0.6856585569731241,-0.0171522507362083,,0.0
413,LHS G33S1,LHS,0.0025299949975722,1.6924055837818814e-05,0.0155797588236655,0.0201620041040905,0.0294843754035873,0.0362284533369875,0.0142045863171619,0.0019233136169103,0.0133668637123588,-0.0044802194646736,0.0055950543406164,0.0078920536532205,-0.0035256134529607,-0.010017691058773,-0.0018911672088706,0.003771211676841,-0.005775013931086,0.0087451988667611,0.0230829243997582,0.9225292024126214,-0.0063398125366905,,0.0
414,LHS G33S2,LHS,0.0025581216179044,0.0003795831183183,0.0166151636651294,0.0220922269912432,0.0316698155698893,0.036163725773904,0.0163227041661333,-0.0018295801606561,0.0129390652859025,-0.0067604838399619,0.0183176165674036,0.0083540485671265,0.0039940700210099,-0.008670155821002,-0.0024418260857185,0.0130788538056406,-0.0014751496481371,0.0087430328241315,0.0332496996362496,0.9900390583869696,-0.0101220474700814,,0.0
415,LHS G33S3,LHS,0.0025655596579976,0.0005335019652119,0.016628055377539,0.0219194694202568,0.0316699541070849,0.0362508219187349,0.0204033660068868,-0.0060001684715671,0.0152582419268001,-0.0066220466036627,0.0218811317007876,0.0085766104889945,0.0041714302640101,-0.0085458725531594,-0.001478885369476,0.0142298366882475,-0.0018746228110743,0.0087430516350368,0.0361955296598192,1.0009033991073113,-0.0104945439421733,,0.0
416,LHS G33S4,LHS,0.002540363488237,0.0003179274176376,0.0164106759403014,0.0200297624046562,0.0290904957645086,0.0362860181400542,0.0146140598586662,0.0034921939412773,0.0182369299471671,-0.0046473854867405,0.0108703610339003,0.0071423298622623,0.0010730241345639,-0.0084983633565078,-0.0001593617986127,0.01065140939765,-0.003152410357234,0.0087379045453035,0.0258033205909553,0.967979282592864,-0.0079559131824056,,0.0
417,LHS G33S5,LHS,0.0009658770560656,-0.0005315648382213,0.001914730500797,0.0054850461319316,0.0118455447303779,0.0133874594940263,0.0042206894313245,3.235452046081676e-05,0.004470179598211,-0.0034659961011997,0.0051323452801703,-0.0015517104004355,0.0037887996569579,-0.0004542179896876,0.0051948501820055,0.0037089835086671,-0.0034427234646353,0.0005602890044725,0.0120025332662356,0.7739034879497085,-0.0173433665262498,,0.0
418,LHS G33S6,LHS,0.0025700643091367,0.0003772530079977,0.0166228998610748,0.0213827596797211,0.0316705967461866,0.0362669879495355,0.0139392741370949,-0.0016210557814996,0.0148165925139012,-0.0066929956787966,0.0136251768637377,0.0091525693382718,-3.4129149341075894e-05,-0.0090395919484125,-0.0024401609503651,0.0108785008428065,-0.0016971739932982,0.0087376724508183,0.0296087314557534,0.975612265464004,-0.0090198851750316,,0.0
419,LHS G33S7,LHS,0.0025701202819718,0.0019785902002035,0.0166280756136438,0.0211513306948091,0.0316697394127461,0.033376083022676,0.023019168562728,-0.0067326193609934,0.0181733490351084,-0.0076336896202067,0.0279666737078035,0.0096662910616163,0.005616241552368,-0.0071781358917686,-0.0014834998801126,0.0138812401642299,-0.0012703612305968,0.0087430548469659,0.0436357538209877,1.0168214923240222,-0.0114570686769771,,0.0
420,LHS G33S8,LHS,0.0024751597368009,-0.0013782383556879,0.0125427642268215,0.0122582426408926,0.0235818940114518,0.0362777088558908,0.0146388846342218,0.0071896199702564,0.0130263875469354,-0.0041043716355586,0.000390874764321,0.0023789534221391,-0.0015077437992588,-0.0073789484876594,-0.0039751557016933,0.0001028937412025,-0.0062398624403182,0.008739369851727,0.0166694299314534,0.8597861160593977,-0.006364790363319,,0.0
421,LHS G33S9,LHS,0.0025526738660126,0.001443047372359,0.0166276748859581,0.0232198922837251,0.0316754933885619,0.0332072173218791,0.025885721148015,-0.0077644253786257,0.0192040976837417,-0.0072474231547283,0.0293149831069178,0.0110102218879439,0.00502698979496,-0.0119306649725005,0.0021998552512395,0.0139586647506241,-0.001291077645935,0.0087429662442064,0.0464443143649453,1.0103045961308197,-0.0110659115367287,,0.0
422,LHS G33S10,LHS,0.0004332828604498,-0.0014360664900464,0.0003283074528848,0.0019804199935034,0.0071544764258124,-0.0002587071975701,-0.0010734696933421,-0.0001272196414874,0.0079690032515424,-0.0005421724051871,-0.0001813892916849,-0.0037140251183274,0.000730875130753,-0.0023774587069276,-0.0038378357556586,0.000952283729922,-0.0035789081735506,-0.0009688845972692,0.0115607303763307,0.6770560315715689,-0.0171189750175575,,0.0
423,LHS G34S1,LHS,0.0009585189940682,0.000765669501054,0.0027070583581094,0.0086149922124568,0.016824364368825,0.0198262451878409,0.0007380372986329,-0.000956612288499,0.0043318338124887,-0.0031789388381378,0.0072087583288912,0.0021021779569261,0.0018145675839455,0.000445047605441,0.0063979845385529,0.0075579673133539,-0.0008522882237483,0.0008161216225067,0.0133284886809351,0.8160307122961883,-0.0173708517052519,,0.0
424,LHS G34S2,LHS,0.0025684982634685,0.0013300437559974,0.0159970257117732,0.0232232528324963,0.0316493800604415,0.0362520483133687,0.0156873495904237,-0.0015085918290302,0.0153831807145002,-0.0045101444655664,0.0040604195243723,0.0074616153752356,-0.0057607973105062,-0.0047389341833847,0.0007553138782104,0.0061674251577063,-0.0057774747390748,0.0087410513605793,0.0196269686346846,0.9359085080552902,-0.0062350031288328,,0.0
425,LHS G34S3,LHS,0.0025668057415156,0.0031739670366864,0.0166267693204165,0.0238652957216438,0.0316275998827299,0.0301672310934736,0.0203673818457617,-0.0017091573271559,0.0200093675035308,-0.0068459361913544,0.0261309174052092,0.0088036131158086,-0.0003918973166421,-0.0090229161201479,-0.0024192209606127,0.0139999754074337,-0.0034510849311428,0.0086844412297965,0.0432217518870165,1.0242440469450562,-0.0093131390112065,,0.0
426,LHS G34S4,LHS,0.0021667505719183,0.0002658857423776,0.0130926124276579,0.0201486391828859,0.0277627388061552,0.0362470845379892,0.0138840678416115,0.0037431778866194,0.0162809361319014,-0.0040871309207836,-0.0001003675026213,0.0037614437104648,-0.0038256750893198,-0.0014784816879873,0.0007197551079753,0.0036099011005204,-0.0075453197931413,0.0086692071508128,0.0152928801425205,0.8912184858491055,-0.0061758990091052,,0.0
427,LHS G34S5,LHS,0.0006410024006009,0.0003549110814725,0.0017534382524243,0.0016560816117531,0.0111859593514303,0.0183433330330086,-0.0001368980780512,0.0014003044434316,0.0062192687938529,-0.0030437425886249,0.0003458800393418,-0.0060795021631618,0.0015027712731165,-0.0023399803762513,0.0022459891975516,0.00333268756486,-0.0062603854390888,0.0002343663641429,0.0134459607827219,0.7190919631633609,-0.0151162403763923,,0.0
428,LHS G34S6,LHS,0.002567995032907,0.0013161564407976,0.0166263049417625,0.0213851881750244,0.031621042215584,0.0360242091051739,0.0155188617080055,-0.0005275691301975,0.0146743566718416,-0.0061022015118485,0.0085967464878299,0.0034549574739364,-0.0058153553280079,-0.0091651364700165,0.0007855130128303,0.0111513461188839,-0.0025279568346963,0.0087444139681808,0.0222177843424365,0.9684085088678452,-0.007045911560161,,0.0
429,LHS G34S7,LHS,0.0025698777820987,0.0011700004527401,0.0166176177378389,0.0236287893570703,0.0316205080972018,0.0361197599028122,0.0200447185099605,-0.0054503112189501,0.0163626812459527,-0.0074306533851192,0.0191406766157203,0.008544482670986,-0.0042377110836511,-0.0071046296063856,-0.0014372732826384,0.0165422723378897,-0.0012154538281308,0.0087424062427075,0.0333586756373283,1.009618026810852,-0.0094508893377845,,0.0
430,LHS G34S8,LHS,0.0025681274184873,0.000510455581518,0.0166280529173479,0.0246213946188965,0.0316382775432484,0.0361822961518418,0.0155579342667476,-0.0010034254370433,0.0157874959650019,-0.0066921759619064,0.0133626930105275,0.0096494445506389,-0.0053840684891691,-0.0071043834616886,0.0007859022740092,0.0145076962467913,-0.0013355285896355,0.0087418803037477,0.0276563388308475,0.9938919635234978,-0.0087498702309603,,0.0
431,LHS G34S9,LHS,0.0025359254668893,0.003219837705229,0.0166241916517429,0.0244073296787946,0.0316602349208889,0.0304595956333414,0.0188882136363894,-0.0002992724096969,0.0198014951418339,-0.0067591912465502,0.0292925667272397,0.0129422684950303,0.0059308910126472,-0.0088404837062645,-0.0014422375662065,0.0179534311221129,-0.0009463502243762,0.0087450654858989,0.0482147269871742,1.0345050567685012,-0.0116079737379504,,0.0
432,LHS G34S10,LHS,0.0006344438747366,-0.0014844067086442,0.0002133752255303,0.0017418987867162,0.0071471516146079,0.0003911231219856,-0.0001398321394722,0.0005323383501261,0.0070375091625296,-0.0013607991387685,-0.0003460986040015,-0.0029359747270053,-0.0022911977229935,-0.0003931692051756,-0.0043458885021922,0.0008087725945395,-0.0032785857041655,0.0003979287317343,0.0106875449487315,0.6919728780140083,-0.0171530632858683,,0.0
433,LHS G35S1,LHS,0.0008284312085932,0.0003746782122386,0.0019224943551127,0.0057362280614744,0.0118455447303779,0.0133874594940263,0.0042114242669606,-0.0002142750689448,0.0048906838356055,-0.0034659961011997,0.0037919617579955,-0.0015517104004355,0.0034672867544711,-0.0004926749334056,0.0061265397683835,0.0022990500857439,-0.0036668156802184,0.0005570396143983,0.0122241136846435,0.7682428314983175,-0.0169427567636259,,0.0
434,LHS G35S2,LHS,0.0025704623349475,0.0011353104597131,0.0159987127260331,0.0201379502980786,0.0305920953792818,0.0347663715305033,0.0133121570273786,-0.0015172527682806,0.0149959270930884,-0.0041669409390157,0.0037363810047451,0.0034396871922461,-0.0055747715583853,-0.0022438268018143,-0.000572093576112,0.0065050583553981,-0.0052108917985527,0.0087247767910781,0.017030372719589,0.9304354289927442,-0.0069189182679787,,0.0
435,LHS G35S3,LHS,0.0025697140582214,0.0011356418572069,0.0166115297487289,0.0211350316681675,0.031474508614931,0.0352052776941615,0.0166155682222056,-0.0003995889128487,0.015183537082534,-0.0061407133702008,0.009028267542497,0.003427410312325,-0.0057479310642752,-0.0066030547120313,0.0007787910597707,0.0098941023307619,-0.0016779034543974,0.0087416417574528,0.0210329687404127,0.9743950671311628,-0.0073053886261348,,0.0
436,LHS G35S4,LHS,0.0025688184094182,0.004126754638012,0.0166249068778151,0.024442274555412,0.0316360076257726,0.036265505243001,0.015577185137355,0.0008098686794212,0.0191550410410729,-0.0073434254992917,0.0260741748984245,0.0074879721888654,0.0029857589961864,-0.0081597115555496,-0.0012187258645721,0.0181064169844196,0.0001702138715594,0.0087445281761213,0.0411266047402264,1.0448536265220436,-0.0101863472512712,,0.0
437,LHS G35S5,LHS,0.0008237032789863,-0.0001267642563538,0.0036498746050811,0.0022224169669044,0.0095352540489952,0.0144270008908662,0.0003937462104393,0.0008120043169837,0.0063498299506876,-0.003192130877397,0.0001976120222282,-0.0026178418946756,0.0007562982234496,7.621527597567908e-05,0.0008425973625291,0.0028481441183133,-0.0050336935251617,0.0002345903822141,0.0112845346326121,0.7375814287694482,-0.0159847315217042,,0.0
438,LHS G35S6,LHS,0.0021681079202444,7.526679519587708e-05,0.0135467504193487,0.0202501331122229,0.0310618146308187,0.0361938585999009,0.0156065779609408,-0.0003735705692528,0.0162650737587485,-0.0033029215707148,-0.0021992035812893,0.0018903294481161,-0.0087196793851279,-0.0014577440737668,0.0005591342798717,0.0025737801399361,-0.0089532894866557,0.0084619266993284,0.0143666303380948,0.8855492073698658,-0.0046571411334361,,0.0
439,LHS G35S7,LHS,0.0011274219104046,0.0032048359447957,0.0029146405883963,0.008962165075865,0.016381016401386,0.0210099876879008,0.0010806749064082,-0.0012910993472237,0.0050811878247863,-0.0031789388381378,0.0057229862345098,0.0022528357273367,0.0019601175313307,0.0007492958118839,0.007964782302771,0.0068567902594686,-0.0008517431312015,0.0013079405757902,0.0134447753474725,0.8335583612414125,-0.0169045815861802,,0.0
440,LHS G35S8,LHS,0.0025660650311787,0.0016822369794632,0.0166276056716988,0.0210333045298369,0.0316353629192898,0.0296378020393092,0.015594176705932,-7.257893023560898e-05,0.0190651711705625,-0.0073761157621177,0.0137089228887079,0.0090891251629738,-0.006365787799612,-0.0110155313884401,-0.0011511875005379,0.0137195320177032,0.0009973666373475,0.0087376211862179,0.0330008701285049,0.9750960782058716,-0.0087389404225712,,0.0
441,LHS G35S9,LHS,0.0025690751479204,0.0045094272411117,0.0166277089728197,0.0243775882068195,0.0316347194402994,0.036282315178685,0.0158011814889546,0.0007525526663713,0.0193122370616403,-0.0074092525301068,0.0286994863011261,0.0109306392911775,0.0041993449190981,-0.0089901748397471,-0.0021722593157134,0.01868715150478,0.0016169453240678,0.0087452414596503,0.0467815164038902,1.0532245344682865,-0.0109580131450515,,0.0
442,LHS G35S10,LHS,0.0005012257892286,-0.0014651881334561,0.0013561583930913,0.0003328583295325,0.0073871656410292,0.0007503053393305,-0.0005402238087274,-0.0046855067652114,0.0079690032515424,-0.0019296394735476,0.0014277024865481,-0.0067228928745116,-0.002128265036056,-0.0034631388498765,-0.0019782985527399,-0.0008662577295057,-0.0038761159234038,-0.0001055913482323,0.0112935662920553,0.6801209892478464,-0.0171205538298476,,0.0
443,LHS G36S1,LHS,0.0024439856143673,0.0001712158754952,0.0131949092245273,0.0202141893580234,0.0316717055155572,0.0362915084279348,0.0157099196553977,-0.0015572855620461,0.0162066956955189,-0.0041980186503819,0.0022898871861544,0.0012691328236998,-0.0075494582707623,-0.0045315215987075,0.0007578033233523,0.0021482085673257,-0.0100318628381793,0.0087439380892258,0.0148485300131976,0.9003592439723191,-0.0049113306248856,,0.0
444,LHS G36S2,LHS,0.002569732922336,0.0016910554434861,0.0166222364733003,0.0215792264226257,0.0316128574075271,0.0338354356941354,0.0215793955821278,-0.0013714756426088,0.0177217490809492,-0.0094325997728706,0.0192866719262122,0.0112480535457066,-0.0055972905079156,-0.0084885513625243,-0.0014713919923108,0.0165285441790736,-0.0016324589495954,0.0087449113850441,0.0368497743094707,1.000574382619879,-0.0092826750282119,,0.0
445,LHS G36S3,LHS,0.0025460799136742,0.0001824671115002,0.0166164619672415,0.0226573506305978,0.0316625552342616,0.0361931523394813,0.0166963087597079,4.805482826749442e-05,0.0155333465148827,-0.0061193125917266,0.0064266978231607,0.0067481548672657,-0.0059891715737954,-0.0061080249845872,0.0010818465798488,0.0109709005966763,-0.0011143654946601,0.0087453049333742,0.0200907061895509,0.9698961656893288,-0.0073381274097192,,0.0
446,LHS G36S4,LHS,0.0025701735181511,0.00439116394316,0.0166278713281992,0.0243797143400098,0.0316202072457551,0.0362067560027548,0.019887595946693,0.0007173235656442,0.0187785380178911,-0.0088354162639535,0.0273036280677054,0.0143773129834936,0.0038771376942071,-0.0041511001274333,-0.001232729982481,0.018524851908539,0.0001850507281262,0.0087452882152614,0.044724684002957,1.0437504684859271,-0.0114063179731999,,0.0
447,LHS G36S5,LHS,0.0025614287158095,0.0012072545170638,0.0166244854836826,0.0201889113996386,0.0316678012366149,0.0361814535408129,0.0176016463255618,0.0004493079421637,0.0180953829813258,-0.0083561913537277,0.0109438953525348,0.0079276530992027,-0.0096099677918103,-0.0063945885958498,0.0005883844858674,0.0153343397569858,-0.0011348716011139,0.0087444140749342,0.0286455625603483,0.939723008738121,-0.0079429902710876,,0.0
