# Generation 1: F, G, CV
1.088375832823659968e-02 -4.906301386595465219e-01 -2.943059673867613746e-02 0.000000000000000000e+00
1.214447444185609917e-02 -4.766479611341675193e-01 -2.871635768732853922e-02 0.000000000000000000e+00
1.094453674657180041e-02 -4.340840895740532002e-01 -2.652788944076736599e-02 0.000000000000000000e+00
1.506498865862830085e-02 -4.873260074011805942e-01 -2.891477648112693311e-02 0.000000000000000000e+00
1.925579931177020046e-02 -6.282633021107542071e-01 -2.351436600712404623e-02 0.000000000000000000e+00
1.118778962102759920e-02 -4.302041533077993751e-01 -3.038991141729253942e-02 0.000000000000000000e+00
1.490897682989049920e-02 -4.074693864597846993e-01 -2.442568010788591371e-02 0.000000000000000000e+00
1.471253121548119977e-02 -3.880781070571054925e-01 -2.383691520584108048e-02 0.000000000000000000e+00
2.174591064500540002e-02 -4.746383687737619761e-01 -2.341099303829781431e-02 0.000000000000000000e+00
1.599360193973500127e-02 -4.387178207081581793e-01 -2.607171843965268299e-02 0.000000000000000000e+00
1.467475397204059950e-02 -5.326362042549628306e-01 -3.063361375372249118e-02 0.000000000000000000e+00
1.126918556448719931e-02 -7.383981878459219272e-01 -2.124690411987829874e-02 0.000000000000000000e+00
1.075268061623899964e-02 -4.876438173757433048e-01 -3.027290831904173862e-02 0.000000000000000000e+00
1.582916956643750164e-02 -6.584497217399615243e-01 -2.408917787536982158e-02 0.000000000000000000e+00
1.139585515756440064e-02 -4.873593020741233128e-01 -2.807796985594797345e-02 0.000000000000000000e+00
1.188138194858549997e-02 -4.372613692589176759e-01 -1.843002126367192239e-02 0.000000000000000000e+00
2.359619533216819956e-02 -4.109626102900114097e-01 -2.769441377880925426e-02 0.000000000000000000e+00
1.328028580195639990e-02 -7.708439555451638281e-01 -2.365184772176431860e-02 0.000000000000000000e+00
1.122487265123879932e-02 -5.746602315162314678e-01 -2.678680254011280015e-02 0.000000000000000000e+00
1.499922472864700061e-02 -4.267207670027257094e-01 -2.212446237463250309e-02 0.000000000000000000e+00
2.466871456078910049e-02 -4.985346038958040071e-01 -2.363977432731952100e-02 0.000000000000000000e+00
1.814856028262280124e-02 -3.954645723310203920e-01 -2.662234848617318905e-02 0.000000000000000000e+00
1.604508012363929995e-02 -6.384632567630895705e-01 -2.347912190562284618e-02 0.000000000000000000e+00
1.680833296803519936e-02 -7.745009235051392160e-01 -2.530255287473147374e-02 0.000000000000000000e+00
1.018963276282669993e-02 -4.887143657247506878e-01 -2.797290392560776440e-02 0.000000000000000000e+00
1.122678152741360055e-02 -7.209567988559173468e-01 -2.102529534592352534e-02 0.000000000000000000e+00
1.962149300919599840e-02 -4.552656195737386224e-01 -2.816437071706394402e-02 0.000000000000000000e+00
1.061796630772290050e-02 -4.946462513290950103e-01 -2.861927145057967248e-02 0.000000000000000000e+00
1.124480541851300038e-02 -5.399824287028378578e-01 -2.942217484463573174e-02 0.000000000000000000e+00
1.121104323001670053e-02 -4.705745686404979033e-01 -2.973426907629039828e-02 0.000000000000000000e+00
1.356884659066879932e-02 -4.874349271778714021e-01 -2.706676713066766271e-02 0.000000000000000000e+00
1.304066674802410036e-02 -4.090435339065194853e-01 -2.353488110139338729e-02 0.000000000000000000e+00
